,Unnamed: 0,id,label,chrom,start,end,Length,Hits,Hits per Kb,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,Hermes probability
735,773,CAGL0M03531g,1,ChrM_C_glabrata_CBS138,397976,401237,3262,9,2.76,184,7,4,233,0.059000000000000004,1762,0.54,301,53,61,0.0923,0.0883,0.1017,0.88
736,775,CAGL0M03487g,1,ChrM_C_glabrata_CBS138,395718,397847,2130,8,3.76,760,11,13,218,0.086,1329,0.624,156,36,57,0.0732,0.06,0.095,0.79
737,776,CAGL0E00935g,1,ChrE_C_glabrata_CBS138,85634,86427,794,1,1.26,6,0,0,68,0.09300000000000001,733,0.9229999999999999,41,45,30,0.0516,0.075,0.05,0.94
738,777,CAGL0H00957g,1,ChrH_C_glabrata_CBS138,92827,94149,1323,1,0.76,72,8,5,98,0.039,948,0.7170000000000001,115,42,62,0.0869,0.07,0.1033,0.955
739,778,CAGL0J08008g,1,ChrJ_C_glabrata_CBS138,783269,784778,1510,1,0.66,1,0,0,90,0.037000000000000005,891,0.59,159,78,72,0.1053,0.13,0.12,0.93
740,779,CAGL0H01001g,1,ChrH_C_glabrata_CBS138,95757,97378,1622,0,0.0,0,5,1,96,0.0,1622,1.0,141,48,50,0.0869,0.08,0.0833,1.0
741,780,CAGL0A04807g,1,ChrA_C_glabrata_CBS138,469405,472212,2808,22,7.83,365,14,13,257,0.152,924,0.32899999999999996,306,66,67,0.109,0.11,0.1117,0.68
742,781,CAGL0G02783g,1,ChrG_C_glabrata_CBS138,256537,258206,1670,2,1.2,31,6,5,338,0.018000000000000002,1526,0.914,195,75,57,0.1168,0.125,0.095,0.96
743,782,CAGL0A02695g,1,ChrA_C_glabrata_CBS138,288329,290467,2139,3,1.4,23,1,3,64,0.11,1788,0.836,149,40,24,0.0697,0.0667,0.04,0.95
744,783,CAGL0L04862g,1,ChrL_C_glabrata_CBS138,556828,558957,2130,0,0.0,0,35,5,183,0.0,2130,1.0,161,73,75,0.0756,0.1217,0.125,1.0
745,784,CAGL0M11550g,1,ChrM_C_glabrata_CBS138,1138457,1140534,2078,2,0.96,6,10,1,130,0.037000000000000005,1132,0.545,205,54,51,0.0987,0.09,0.085,0.885
746,785,CAGL0G04015g,1,ChrG_C_glabrata_CBS138,379267,382501,3235,3,0.93,42,14,10,228,0.02,3006,0.929,255,40,67,0.0788,0.0667,0.1117,0.995
747,786,CAGL0I08239g,1,ChrI_C_glabrata_CBS138,801913,803661,1749,3,1.72,128,11,28,854,0.01,1206,0.69,165,73,69,0.0943,0.1217,0.115,0.945
748,787,CAGL0G06248g,1,ChrG_C_glabrata_CBS138,596516,597885,1370,0,0.0,0,0,8,161,0.0,1370,1.0,133,68,62,0.0971,0.1133,0.1033,0.995
749,788,CAGL0H09372g,1,ChrH_C_glabrata_CBS138,918716,920100,1385,8,5.78,254,33,18,414,0.07,1227,0.8859999999999999,111,51,47,0.0801,0.085,0.0783,0.965
750,789,CAGL0J02376g,1,ChrJ_C_glabrata_CBS138,232340,234234,1895,70,36.94,21249,0,6,454,0.40700000000000003,759,0.401,161,42,74,0.085,0.07,0.1233,0.78
751,790,CAGL0D01650g,1,ChrD_C_glabrata_CBS138,171910,173117,1208,0,0.0,0,2,3,156,0.0,1208,1.0,118,66,76,0.0977,0.11,0.1267,1.0
752,791,CAGL0M12166g,1,ChrM_C_glabrata_CBS138,1216674,1219176,2503,1,0.4,1,0,49,208,0.01,1464,0.585,268,62,52,0.1071,0.1033,0.0867,0.95
753,792,CAGL0E01551g,1,ChrE_C_glabrata_CBS138,147218,148097,880,1,1.14,4,19,5,177,0.032,873,0.992,54,43,42,0.0614,0.0717,0.07,0.985
754,793,CAGL0M03091g,1,ChrM_C_glabrata_CBS138,349591,352210,2620,0,0.0,0,10,1,133,0.0,2620,1.0,288,68,64,0.1099,0.1133,0.1067,1.0
755,794,CAGL0G10043g,1,ChrG_C_glabrata_CBS138,960602,962620,2019,13,6.44,290,2,3,270,0.11900000000000001,1071,0.53,222,68,71,0.11,0.1133,0.1183,0.74
756,795,CAGL0I07975g,1,ChrI_C_glabrata_CBS138,778329,780734,2406,65,27.02,3403,11,2,510,0.265,915,0.38,244,63,66,0.1014,0.105,0.11,0.7
757,796,CAGL0G04367g,1,ChrG_C_glabrata_CBS138,411250,413564,2315,2,0.86,21,3,3,167,0.026000000000000002,1911,0.825,221,68,48,0.0955,0.1133,0.08,0.995
758,797,CAGL0G07909g,1,ChrG_C_glabrata_CBS138,749245,750381,1137,1,0.88,67,6,1,106,0.040999999999999995,973,0.856,118,68,46,0.1038,0.1133,0.0767,0.995
759,798,CAGL0L05368g,1,ChrL_C_glabrata_CBS138,593413,595768,2356,4,1.7,386,0,2,301,0.027999999999999997,1371,0.5820000000000001,224,55,54,0.0951,0.0917,0.09,0.87
760,799,CAGL0A04059g,1,ChrA_C_glabrata_CBS138,406047,407979,1933,20,10.35,760,1,3,272,0.19,1460,0.755,126,30,34,0.0652,0.05,0.0567,0.725
761,800,CAGL0D03498g,1,ChrD_C_glabrata_CBS138,356928,357727,800,3,3.75,89,17,2,217,0.086,734,0.9179999999999999,60,49,44,0.075,0.0817,0.0733,0.95
762,801,CAGL0E05390g,1,ChrE_C_glabrata_CBS138,524399,527929,3531,4,1.13,16,4,5,130,0.044000000000000004,3188,0.903,319,67,57,0.0903,0.1117,0.095,0.985
763,802,CAGL0H07007g,1,ChrH_C_glabrata_CBS138,694444,696236,1793,41,22.87,2012,2,6,174,0.657,921,0.514,149,65,63,0.0831,0.1083,0.105,0.805
764,803,CAGL0H02409g,1,ChrH_C_glabrata_CBS138,215862,216568,707,0,0.0,0,2,11,169,0.0,707,1.0,71,69,57,0.1004,0.115,0.095,1.0
765,804,CAGL0K12100g,1,ChrK_C_glabrata_CBS138,1184171,1185537,1367,3,2.19,28,19,4,120,0.091,1017,0.7440000000000001,115,50,63,0.0841,0.0833,0.105,0.93
766,805,CAGL0K11726g,1,ChrK_C_glabrata_CBS138,1128347,1130203,1857,2,1.08,150,4,15,159,0.034,1496,0.8059999999999999,157,55,33,0.0845,0.0917,0.055,0.975
767,806,CAGL0M11616g,1,ChrM_C_glabrata_CBS138,1143035,1157784,14750,1,0.07,1,35,11,496,0.001,14338,0.972,1509,69,65,0.1023,0.115,0.1083,1.0
768,807,CAGL0K05533g,1,ChrK_C_glabrata_CBS138,542420,543201,782,1,1.28,4,4,1,76,0.084,716,0.9159999999999999,78,60,58,0.0997,0.1,0.0967,1.0
769,808,CAGL0A00407g,1,ChrA_C_glabrata_CBS138,40758,42735,1978,17,8.59,391,17,11,559,0.077,1155,0.584,211,61,52,0.1067,0.1017,0.0867,0.835
770,809,CAGL0A00847g,1,ChrA_C_glabrata_CBS138,86383,87887,1505,33,21.93,1598,12,8,449,0.244,611,0.406,172,53,67,0.1143,0.0883,0.1117,0.665
771,810,CAGL0J09350g,1,ChrJ_C_glabrata_CBS138,921974,924624,2651,4,1.51,132,7,5,243,0.031,2485,0.937,205,50,52,0.0773,0.0833,0.0867,0.98
772,811,CAGL0L06908g,1,ChrL_C_glabrata_CBS138,779209,781177,1969,11,5.59,194,15,27,228,0.12300000000000001,1447,0.735,187,56,47,0.095,0.0933,0.0783,0.825
773,812,CAGL0I00594g,1,ChrI_C_glabrata_CBS138,44667,45875,1209,6,4.96,244,6,14,307,0.081,840,0.695,100,68,64,0.0827,0.1133,0.1067,0.845
774,813,CAGL0A04719g,1,ChrA_C_glabrata_CBS138,462658,463717,1060,2,1.89,29,4,10,313,0.03,960,0.9059999999999999,95,64,65,0.0896,0.1067,0.1083,1.0
775,814,CAGL0J08932g,1,ChrJ_C_glabrata_CBS138,881005,882134,1130,1,0.88,5,0,3,94,0.047,1097,0.971,117,54,65,0.1035,0.09,0.1083,1.0
776,815,CAGL0J01067g,1,ChrJ_C_glabrata_CBS138,103530,104904,1375,3,2.18,32,1,4,140,0.078,1047,0.7609999999999999,150,52,44,0.1091,0.0867,0.0733,0.91
777,816,CAGL0G03113g,1,ChrG_C_glabrata_CBS138,289480,290594,1115,1,0.9,8,0,2,213,0.021,983,0.882,121,64,57,0.1085,0.1067,0.095,1.0
778,818,CAGL0K03795g,1,ChrK_C_glabrata_CBS138,350295,354356,4062,5,1.23,286,4,2,234,0.026000000000000002,2878,0.7090000000000001,399,50,71,0.0982,0.0833,0.1183,0.985
779,819,CAGL0M09559g,1,ChrM_C_glabrata_CBS138,947435,950004,2570,3,1.17,11,5,10,255,0.023,1959,0.762,255,58,77,0.0992,0.0967,0.1283,0.99
780,820,CAGL0M11506g,1,ChrM_C_glabrata_CBS138,1136144,1137386,1243,1,0.8,2,10,10,182,0.022000000000000002,1179,0.9490000000000001,111,55,65,0.0893,0.0917,0.1083,1.0
781,821,CAGL0K11374g,1,ChrK_C_glabrata_CBS138,1101126,1103862,2737,1,0.37,3,2,3,251,0.006999999999999999,2712,0.991,251,56,67,0.0917,0.0933,0.1117,1.0
782,822,CAGL0D05588g,1,ChrD_C_glabrata_CBS138,533205,534787,1583,10,6.32,233,28,17,624,0.051,1342,0.848,153,65,70,0.0967,0.1083,0.1167,0.965
783,823,CAGL0L01925g,1,ChrL_C_glabrata_CBS138,225318,227616,2299,2,0.87,29,16,15,151,0.028999999999999998,2136,0.929,221,37,64,0.0961,0.0617,0.1067,1.0
784,824,CAGL0G08041g,1,ChrG_C_glabrata_CBS138,758699,763079,4381,89,20.31,5462,12,7,185,0.5489999999999999,1427,0.326,371,40,48,0.0847,0.0667,0.08,0.655
785,825,CAGL0G06974g,1,ChrG_C_glabrata_CBS138,666279,666740,462,0,0.0,0,13,2,111,0.0,462,1.0,32,48,57,0.0693,0.08,0.095,0.995
786,826,CAGL0J05610g,1,ChrJ_C_glabrata_CBS138,534141,538738,4598,6,1.3,116,9,7,76,0.086,3212,0.6990000000000001,466,70,68,0.1013,0.1167,0.1133,0.87
787,827,CAGL0K06215g,1,ChrK_C_glabrata_CBS138,603050,605006,1957,3,1.53,273,0,17,248,0.031,1690,0.8640000000000001,224,59,61,0.1145,0.0983,0.1017,0.955
788,828,CAGL0L12672g,1,ChrL_C_glabrata_CBS138,1361881,1364113,2233,1,0.45,2,6,3,144,0.016,1603,0.718,202,57,41,0.0905,0.095,0.0683,0.985
789,829,CAGL0J02442g,1,ChrJ_C_glabrata_CBS138,236368,237967,1600,1,0.63,3,5,9,339,0.009000000000000001,1551,0.9690000000000001,122,67,43,0.0762,0.1117,0.0717,0.995
790,831,CAGL0L10021g,1,ChrL_C_glabrata_CBS138,1074779,1077830,3052,30,9.83,917,4,6,309,0.159,1672,0.5479999999999999,322,45,81,0.1055,0.075,0.135,0.79
791,832,CAGL0F05555g,1,ChrF_C_glabrata_CBS138,558464,559474,1011,3,2.97,8,5,4,121,0.12300000000000001,976,0.965,94,59,52,0.09300000000000001,0.0983,0.0867,0.97
792,833,CAGL0K06589g,1,ChrK_C_glabrata_CBS138,645620,646528,909,2,2.2,97,14,9,162,0.068,818,0.9,75,66,60,0.0825,0.11,0.1,0.955
793,834,CAGL0M06853g,1,ChrM_C_glabrata_CBS138,697393,699129,1737,2,1.15,58,1,7,164,0.035,1570,0.904,199,77,53,0.1146,0.1283,0.0883,0.975
794,836,CAGL0F02739g,1,ChrF_C_glabrata_CBS138,266308,270307,4000,6,1.5,30,4,20,419,0.018000000000000002,1668,0.41700000000000004,413,63,64,0.1032,0.105,0.1067,0.875
795,837,CAGL0G10109g,1,ChrG_C_glabrata_CBS138,966959,970598,3640,86,23.63,7153,9,7,281,0.42,2305,0.633,362,69,65,0.0995,0.115,0.1083,0.815
796,839,CAGL0G02167g,1,ChrG_C_glabrata_CBS138,189383,192458,3076,11,3.58,225,2,15,279,0.064,2380,0.774,303,61,70,0.0985,0.1017,0.1167,0.915
797,840,CAGL0G01760g,1,ChrG_C_glabrata_CBS138,158427,161220,2794,9,3.22,182,20,4,272,0.059000000000000004,2426,0.868,270,63,53,0.0966,0.105,0.0883,0.95
798,841,CAGL0D03740g,1,ChrD_C_glabrata_CBS138,376817,378007,1191,6,5.04,101,1,26,136,0.185,854,0.7170000000000001,93,55,46,0.0781,0.0917,0.0767,0.93
799,842,CAGL0J01045g,1,ChrJ_C_glabrata_CBS138,101060,103860,2801,4,1.43,48,0,0,181,0.039,2407,0.8590000000000001,276,39,69,0.0985,0.065,0.115,0.985
800,843,CAGL0J11066g,1,ChrJ_C_glabrata_CBS138,1078797,1080934,2138,0,0.0,0,13,5,198,0.0,2138,1.0,214,54,75,0.1001,0.09,0.125,0.99
801,844,CAGL0I08349g,1,ChrI_C_glabrata_CBS138,813958,816283,2326,16,6.88,310,4,16,382,0.09,1489,0.64,220,67,64,0.0946,0.1117,0.1067,0.87
802,845,CAGL0K11022g,1,ChrK_C_glabrata_CBS138,1075797,1077080,1284,6,4.67,162,0,4,118,0.198,836,0.6509999999999999,102,63,40,0.0794,0.105,0.0667,0.84
803,846,CAGL0J08228g,1,ChrJ_C_glabrata_CBS138,815381,820009,4629,14,3.02,402,4,0,213,0.071,1399,0.302,475,67,75,0.1026,0.1117,0.125,0.6
804,847,CAGL0K06369g,1,ChrK_C_glabrata_CBS138,625370,626563,1194,0,0.0,0,5,2,107,0.0,1194,1.0,121,51,63,0.1013,0.085,0.105,0.995
805,848,CAGL0E05500g,1,ChrE_C_glabrata_CBS138,538926,547322,8397,44,5.24,1427,0,9,276,0.095,4933,0.5870000000000001,885,59,67,0.1054,0.0983,0.1117,0.845
806,849,CAGL0M01782g,1,ChrM_C_glabrata_CBS138,208625,211105,2481,0,0.0,0,7,5,140,0.0,2481,1.0,258,70,46,0.10400000000000001,0.1167,0.0767,1.0
807,850,CAGL0F07337g,1,ChrF_C_glabrata_CBS138,714713,716764,2052,1,0.49,2,9,8,152,0.016,1960,0.955,205,54,65,0.0999,0.09,0.1083,1.0
808,851,CAGL0I03718g,1,ChrI_C_glabrata_CBS138,317515,321497,3983,2,0.5,3,8,2,56,0.045,3214,0.807,358,63,52,0.0899,0.105,0.0867,0.995
809,852,CAGL0K12650g,1,ChrK_C_glabrata_CBS138,1252087,1254361,2275,5,2.2,163,36,21,271,0.040999999999999995,1740,0.765,223,63,52,0.098,0.105,0.0867,0.975
810,853,CAGL0L02673g,1,ChrL_C_glabrata_CBS138,314940,318045,3106,26,8.37,643,9,4,252,0.166,1606,0.517,279,61,46,0.0898,0.1017,0.0767,0.885
811,854,CAGL0L04350g,1,ChrL_C_glabrata_CBS138,506989,507427,439,1,2.28,8,7,2,188,0.061,413,0.941,39,61,71,0.0888,0.1017,0.1183,0.945
812,855,CAGL0L13200g,1,ChrL_C_glabrata_CBS138,1411939,1413175,1237,2,1.62,6,1,11,141,0.057,944,0.763,103,50,38,0.0833,0.0833,0.0633,0.95
813,856,CAGL0M13453g,1,ChrM_C_glabrata_CBS138,1323883,1326596,2714,5,1.84,195,0,0,101,0.091,1932,0.7120000000000001,295,59,74,0.1087,0.0983,0.1233,0.85
814,857,CAGL0F07645g,1,ChrF_C_glabrata_CBS138,741359,744316,2958,17,5.75,306,11,1,336,0.086,1183,0.4,316,58,63,0.1068,0.0967,0.105,0.69
815,858,CAGL0H07535g,1,ChrH_C_glabrata_CBS138,736241,737137,897,0,0.0,0,5,25,268,0.0,897,1.0,59,55,50,0.0658,0.0917,0.0833,0.995
816,859,CAGL0J10824g,1,ChrJ_C_glabrata_CBS138,1055429,1058444,3016,8,2.65,134,4,11,122,0.109,1268,0.42,287,63,71,0.0952,0.105,0.1183,0.685
817,860,CAGL0K01925g,1,ChrK_C_glabrata_CBS138,170688,172617,1930,20,10.36,368,15,7,351,0.14800000000000002,926,0.48,151,72,29,0.0782,0.12,0.0483,0.645
818,861,CAGL0L02915g,1,ChrL_C_glabrata_CBS138,342128,344827,2700,3,1.11,34,7,14,264,0.021,1177,0.436,218,69,43,0.0807,0.115,0.0717,0.885
819,862,CAGL0F06721g,1,ChrF_C_glabrata_CBS138,660044,660850,807,1,1.24,4,2,9,105,0.059000000000000004,688,0.853,55,52,54,0.0682,0.0867,0.09,0.985
820,863,CAGL0K01551g,1,ChrK_C_glabrata_CBS138,136367,139496,3130,0,0.0,0,16,5,227,0.0,3130,1.0,303,48,66,0.0968,0.08,0.11,1.0
821,864,CAGL0G00990g,1,ChrG_C_glabrata_CBS138,88927,90059,1133,6,5.3,86,4,29,483,0.055,748,0.66,88,47,55,0.0777,0.0783,0.0917,0.785
822,865,CAGL0K07095g,1,ChrK_C_glabrata_CBS138,698715,700591,1877,2,1.07,101,15,2,174,0.031,1531,0.816,179,61,70,0.0954,0.1017,0.1167,0.995
823,867,CAGL0L11858g,1,ChrL_C_glabrata_CBS138,1272353,1274660,2308,2,0.87,11,5,4,101,0.043,1995,0.8640000000000001,213,64,36,0.0923,0.1067,0.06,0.975
824,868,CAGL0E01617g,1,ChrE_C_glabrata_CBS138,154504,157581,3078,15,4.87,1090,9,15,211,0.115,1917,0.623,257,57,62,0.0835,0.095,0.1033,0.915
825,869,CAGL0H05555g,1,ChrH_C_glabrata_CBS138,544166,545558,1393,1,0.72,28,5,0,195,0.018000000000000002,1344,0.965,140,70,52,0.1005,0.1167,0.0867,0.995
826,870,CAGL0J09614g,1,ChrJ_C_glabrata_CBS138,945434,946210,777,1,1.29,28,11,6,103,0.062,671,0.8640000000000001,61,39,40,0.0785,0.065,0.0667,0.945
827,871,CAGL0I09328g,1,ChrI_C_glabrata_CBS138,898433,899688,1256,1,0.8,58,24,4,265,0.015,1145,0.912,96,49,52,0.0764,0.0817,0.0867,1.0
828,872,CAGL0J11440g,1,ChrJ_C_glabrata_CBS138,1109466,1111618,2153,1,0.46,11,0,4,180,0.013000000000000001,1952,0.907,197,65,59,0.0915,0.1083,0.0983,1.0
829,873,CAGL0M03575g,1,ChrM_C_glabrata_CBS138,403013,405126,2114,33,15.61,1884,16,0,137,0.57,1148,0.5429999999999999,137,35,58,0.0648,0.0583,0.0967,0.795
830,874,CAGL0J00209g,1,ChrJ_C_glabrata_CBS138,13804,15291,1488,7,4.7,232,4,15,264,0.08900000000000001,1120,0.753,149,58,62,0.1001,0.0967,0.1033,0.88
831,875,CAGL0K01837g,1,ChrK_C_glabrata_CBS138,164388,165909,1522,7,4.6,77,0,0,290,0.079,1226,0.8059999999999999,121,49,35,0.0795,0.0817,0.0583,0.955
832,876,CAGL0M05005g,1,ChrM_C_glabrata_CBS138,543253,544051,799,4,5.01,182,8,5,136,0.184,687,0.86,65,42,47,0.0814,0.07,0.0783,0.945
833,877,CAGL0L06754g,1,ChrL_C_glabrata_CBS138,761137,762594,1458,2,1.37,3,25,3,375,0.018000000000000002,730,0.501,130,69,70,0.0892,0.115,0.1167,0.955
834,879,CAGL0J00957g,1,ChrJ_C_glabrata_CBS138,96507,97349,843,4,4.74,117,0,14,210,0.113,727,0.862,55,34,51,0.0652,0.0567,0.085,0.9
835,880,CAGL0L11242g,1,ChrL_C_glabrata_CBS138,1199303,1200304,1002,2,2.0,65,2,0,113,0.08800000000000001,879,0.877,111,79,63,0.1108,0.1317,0.105,0.96
836,881,CAGL0J11220g,1,ChrJ_C_glabrata_CBS138,1091430,1094580,3151,66,20.95,3119,4,3,240,0.436,1254,0.39799999999999996,274,53,42,0.087,0.0883,0.07,0.795
837,882,CAGL0H03091g,1,ChrH_C_glabrata_CBS138,292933,294047,1115,4,3.59,88,3,3,64,0.28,565,0.507,106,76,51,0.0951,0.1267,0.085,0.72
838,883,CAGL0A04015g,1,ChrA_C_glabrata_CBS138,402070,403596,1527,0,0.0,0,4,14,237,0.0,1527,1.0,102,78,51,0.0668,0.13,0.085,1.0
839,884,CAGL0J11264g,1,ChrJ_C_glabrata_CBS138,1096246,1097673,1428,4,2.8,13,3,2,229,0.061,1239,0.868,131,66,59,0.0917,0.11,0.0983,0.99
840,885,CAGL0K03135g,1,ChrK_C_glabrata_CBS138,289298,290057,760,7,9.21,130,34,36,679,0.068,429,0.564,83,58,68,0.1092,0.0967,0.1133,0.765
841,886,CAGL0F05643g,1,ChrF_C_glabrata_CBS138,565579,567553,1975,4,2.03,11,7,0,140,0.07200000000000001,1716,0.8690000000000001,185,49,65,0.0937,0.0817,0.1083,0.96
842,887,CAGL0G07975g,1,ChrG_C_glabrata_CBS138,752130,754190,2061,2,0.97,62,8,4,183,0.027000000000000003,1918,0.9309999999999999,208,51,64,0.1009,0.085,0.1067,1.0
843,888,CAGL0M01430g,1,ChrM_C_glabrata_CBS138,164387,166819,2433,2,0.82,7,5,8,114,0.036000000000000004,1160,0.47700000000000004,236,62,57,0.09699999999999999,0.1033,0.095,0.895
844,889,CAGL0F08151g,1,ChrF_C_glabrata_CBS138,806057,808215,2159,6,2.78,219,0,10,201,0.069,1836,0.85,178,54,56,0.0824,0.09,0.0933,0.965
845,890,CAGL0K01045g,1,ChrK_C_glabrata_CBS138,104790,108039,3250,14,4.31,293,8,6,209,0.10300000000000001,1110,0.342,302,59,46,0.0929,0.0983,0.0767,0.755
846,891,CAGL0G01144g,1,ChrG_C_glabrata_CBS138,107585,110887,3303,2,0.61,27,35,13,574,0.005,3115,0.943,307,75,75,0.0929,0.125,0.125,1.0
847,892,CAGL0M14003g,1,ChrM_C_glabrata_CBS138,1383634,1384576,943,2,2.12,31,6,25,185,0.057,843,0.894,93,42,49,0.0986,0.07,0.0817,0.98
848,893,CAGL0M12595g,1,ChrM_C_glabrata_CBS138,1248834,1249695,862,2,2.32,8,4,0,275,0.042,623,0.723,60,31,47,0.0696,0.0517,0.0783,0.95
849,894,CAGL0F02123g,1,ChrF_C_glabrata_CBS138,211740,213239,1500,10,6.67,73,29,36,457,0.073,1187,0.7909999999999999,145,52,52,0.0967,0.0867,0.0867,0.95
850,895,CAGL0C00737g,1,ChrC_C_glabrata_CBS138,74982,77547,2566,0,0.0,0,11,10,173,0.0,2566,1.0,259,69,73,0.1009,0.115,0.1217,1.0
851,897,CAGL0C04235g,1,ChrC_C_glabrata_CBS138,412667,414029,1363,3,2.2,30,15,14,915,0.012,685,0.503,144,74,60,0.1056,0.1233,0.1,0.915
852,898,CAGL0I04906g,1,ChrI_C_glabrata_CBS138,447943,448905,963,1,1.04,35,9,11,214,0.024,937,0.973,97,68,72,0.1007,0.1133,0.12,1.0
853,899,CAGL0J11726g,1,ChrJ_C_glabrata_CBS138,1141965,1145688,3724,30,8.06,1028,7,30,307,0.131,1246,0.335,318,62,70,0.0854,0.1033,0.1167,0.665
854,900,CAGL0L08756g,1,ChrL_C_glabrata_CBS138,954739,958830,4092,8,1.96,692,23,8,386,0.025,1965,0.48,395,48,59,0.0965,0.08,0.0983,0.73
855,901,CAGL0G09933g,1,ChrG_C_glabrata_CBS138,948505,949262,758,6,7.92,111,6,12,169,0.23399999999999999,619,0.8170000000000001,76,70,56,0.1003,0.1167,0.0933,0.97
856,902,CAGL0L09647g,1,ChrL_C_glabrata_CBS138,1034633,1036187,1555,2,1.29,11,14,11,289,0.022000000000000002,1145,0.736,112,57,61,0.07200000000000001,0.095,0.1017,0.995
857,903,CAGL0H04697g,1,ChrH_C_glabrata_CBS138,448507,452485,3979,16,4.02,376,10,9,192,0.105,3083,0.775,387,55,54,0.0973,0.0917,0.09,0.965
858,904,CAGL0J09218g,1,ChrJ_C_glabrata_CBS138,909864,912752,2889,5,1.73,39,7,38,310,0.027999999999999997,1677,0.58,323,76,61,0.1118,0.1267,0.1017,0.87
859,905,CAGL0I07645g,1,ChrI_C_glabrata_CBS138,736091,737213,1123,1,0.89,9,9,0,245,0.018000000000000002,1020,0.9079999999999999,92,63,38,0.0819,0.105,0.0633,1.0
860,906,CAGL0K07656g,1,ChrK_C_glabrata_CBS138,761979,764240,2262,2,0.88,4,5,7,333,0.013000000000000001,2006,0.887,251,64,64,0.111,0.1067,0.1067,1.0
861,907,CAGL0A02112g,1,ChrA_C_glabrata_CBS138,220973,223311,2339,7,2.99,184,0,2,292,0.051,2194,0.938,211,53,65,0.0902,0.0883,0.1083,0.97
862,908,CAGL0K12012g,1,ChrK_C_glabrata_CBS138,1159883,1162177,2295,11,4.79,146,10,3,245,0.098,1942,0.846,207,38,52,0.0902,0.0633,0.0867,0.925
863,909,CAGL0F03597g,1,ChrF_C_glabrata_CBS138,350666,352358,1693,2,1.18,19,5,1,204,0.028999999999999998,1550,0.9159999999999999,167,62,65,0.0986,0.1033,0.1083,1.0
864,910,CAGL0L04664g,1,ChrL_C_glabrata_CBS138,536404,538746,2343,29,12.38,800,2,10,291,0.213,1464,0.625,232,67,65,0.099,0.1117,0.1083,0.87
865,911,CAGL0D05874g,1,ChrD_C_glabrata_CBS138,557855,559761,1907,8,4.2,77,24,50,840,0.025,1333,0.6990000000000001,160,54,59,0.0839,0.09,0.0983,0.915
866,912,CAGL0H02937g,1,ChrH_C_glabrata_CBS138,269475,271561,2087,0,0.0,0,11,2,134,0.0,2087,1.0,194,63,68,0.09300000000000001,0.105,0.1133,1.0
867,913,CAGL0I03806g,1,ChrI_C_glabrata_CBS138,326310,329142,2833,4,1.41,96,4,0,136,0.052000000000000005,2424,0.856,270,57,44,0.0953,0.095,0.0733,0.975
868,914,CAGL0K09966g,1,ChrK_C_glabrata_CBS138,974342,977121,2780,13,4.68,1460,0,11,160,0.146,2112,0.76,220,61,50,0.0791,0.1017,0.0833,0.895
869,915,CAGL0L03564g,1,ChrL_C_glabrata_CBS138,408398,409557,1160,14,12.07,682,14,2,170,0.355,849,0.732,106,53,77,0.0914,0.0883,0.1283,0.815
870,916,CAGL0K08558g,1,ChrK_C_glabrata_CBS138,862610,865194,2585,0,0.0,0,9,2,278,0.0,2585,1.0,284,70,67,0.1099,0.1167,0.1117,1.0
871,917,CAGL0F08129g,1,ChrF_C_glabrata_CBS138,803520,805904,2385,0,0.0,0,2,6,198,0.0,2385,1.0,180,38,57,0.0755,0.0633,0.095,1.0
872,918,CAGL0H01463g,1,ChrH_C_glabrata_CBS138,142397,146556,4160,6,1.44,134,0,9,214,0.034,4088,0.983,425,65,56,0.1022,0.1083,0.0933,0.975
873,919,CAGL0H05159g,1,ChrH_C_glabrata_CBS138,500935,502816,1882,5,2.66,20,26,18,283,0.047,1422,0.7559999999999999,203,77,72,0.1079,0.1283,0.12,0.975
874,920,CAGL0L12364g,1,ChrL_C_glabrata_CBS138,1336523,1338381,1859,35,18.83,1320,5,8,211,0.446,1209,0.65,147,55,53,0.0791,0.0917,0.0883,0.875
875,921,CAGL0M02959g,1,ChrM_C_glabrata_CBS138,332581,335691,3111,9,2.89,200,7,4,203,0.071,1679,0.54,315,54,60,0.1013,0.09,0.1,0.885
876,922,CAGL0M05423g,1,ChrM_C_glabrata_CBS138,576753,579762,3010,10,3.32,432,16,20,153,0.109,2786,0.9259999999999999,237,54,49,0.0787,0.09,0.0817,0.96
877,923,CAGL0H08283g,1,ChrH_C_glabrata_CBS138,812561,813136,576,3,5.21,66,10,42,542,0.048,406,0.705,47,68,57,0.0816,0.1133,0.095,0.875
878,924,CAGL0J05346g,1,ChrJ_C_glabrata_CBS138,513397,515580,2184,13,5.95,105,18,1,160,0.18600000000000003,1505,0.6890000000000001,201,65,70,0.092,0.1083,0.1167,0.82
879,925,CAGL0I03630g,1,ChrI_C_glabrata_CBS138,308640,310317,1678,0,0.0,0,1,1,75,0.0,1678,1.0,137,57,63,0.0816,0.095,0.105,1.0
880,926,CAGL0H02079g,1,ChrH_C_glabrata_CBS138,184330,185437,1108,2,1.81,42,1,8,181,0.05,972,0.877,113,47,73,0.102,0.0783,0.1217,0.975
