,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
970,CAGL0E00693g,ChrE_C_glabrata_CBS138,62768,65377,177,43,29,2610,0.067816091954,0.086,0.058
971,CAGL0E00715g,ChrE_C_glabrata_CBS138,65476,66794,105,28,29,1319,0.0796057619409,0.056,0.058
972,CAGL0E00737g,ChrE_C_glabrata_CBS138,66646,68098,92,45,27,1453,0.0633172746043,0.09,0.054
973,CAGL0E00759g,ChrE_C_glabrata_CBS138,68107,71664,292,31,52,3558,0.0820685778527,0.062,0.104
974,CAGL0E00781g,ChrE_C_glabrata_CBS138,69598,71947,200,58,41,2350,0.0851063829787,0.116,0.082
975,CAGL0E00803g,ChrE_C_glabrata_CBS138,72117,73397,67,47,37,1281,0.0523028883685,0.094,0.074
976,CAGL0E00847g,ChrE_C_glabrata_CBS138,73771,81374,665,34,44,7604,0.0874539715939,0.068,0.088
977,CAGL0E00869g,ChrE_C_glabrata_CBS138,79384,81445,166,50,39,2062,0.0805043646945,0.1,0.078
978,CAGL0E00891g,ChrE_C_glabrata_CBS138,81815,84050,151,43,51,2236,0.0675313059034,0.086,0.102
979,CAGL0E00913g,ChrE_C_glabrata_CBS138,83698,85517,155,55,29,1820,0.0851648351648,0.11,0.058
980,CAGL0E00935g,ChrE_C_glabrata_CBS138,85634,86427,41,39,24,794,0.051637279597,0.078,0.048
981,CAGL0E00957g,ChrE_C_glabrata_CBS138,86269,89882,337,19,40,3614,0.0932484781406,0.038,0.08
982,CAGL0E00979g,ChrE_C_glabrata_CBS138,89735,91077,106,56,37,1343,0.0789277736411,0.112,0.074
983,CAGL0E01001g,ChrE_C_glabrata_CBS138,91000,93634,217,34,35,2635,0.0823529411765,0.068,0.07
984,CAGL0E01023g,ChrE_C_glabrata_CBS138,93518,94027,33,42,45,510,0.0647058823529,0.084,0.09
985,CAGL0E01045g,ChrE_C_glabrata_CBS138,94067,95783,160,34,46,1717,0.0931857891672,0.068,0.092
986,CAGL0E01067g,ChrE_C_glabrata_CBS138,95238,96587,116,57,51,1350,0.0859259259259,0.114,0.102
987,CAGL0E01089g,ChrE_C_glabrata_CBS138,96758,99427,244,51,53,2670,0.0913857677903,0.102,0.106
988,CAGL0E01111g,ChrE_C_glabrata_CBS138,99551,103531,410,47,43,3981,0.102989198694,0.094,0.086
989,CAGL0E01133g,ChrE_C_glabrata_CBS138,103708,104997,67,46,38,1290,0.0519379844961,0.092,0.076
990,CAGL0E01155g,ChrE_C_glabrata_CBS138,105128,106697,111,25,38,1570,0.0707006369427,0.05,0.076
991,CAGL0E01177g,ChrE_C_glabrata_CBS138,107327,107889,46,36,43,563,0.0817051509769,0.072,0.086
992,CAGL0E01199g,ChrE_C_glabrata_CBS138,107947,109479,99,49,39,1533,0.0645792563601,0.098,0.078
993,CAGL0E01221g,ChrE_C_glabrata_CBS138,109487,110558,67,39,39,1072,0.0625,0.078,0.078
994,CAGL0E01243g,ChrE_C_glabrata_CBS138,110966,113215,229,37,42,2250,0.101777777778,0.074,0.084
995,CAGL0E01265g,ChrE_C_glabrata_CBS138,112363,119702,752,48,29,7340,0.102452316076,0.096,0.058
996,CAGL0E01287g,ChrE_C_glabrata_CBS138,120570,122485,152,38,41,1916,0.0793319415449,0.076,0.082
997,CAGL0E01309g,ChrE_C_glabrata_CBS138,122390,123933,125,57,36,1544,0.0809585492228,0.114,0.072
998,CAGL0E01331g,ChrE_C_glabrata_CBS138,123980,127392,215,41,44,3413,0.0629944330501,0.082,0.088
999,CAGL0E01353g,ChrE_C_glabrata_CBS138,127516,130060,209,33,38,2545,0.0821218074656,0.066,0.076
1000,CAGL0E01397g,ChrE_C_glabrata_CBS138,127766,131990,332,43,56,4225,0.0785798816568,0.086,0.112
1001,CAGL0E01419g,ChrE_C_glabrata_CBS138,132787,134819,177,50,61,2033,0.0870634530251,0.1,0.122
1002,CAGL0E01441g,ChrE_C_glabrata_CBS138,135067,137619,225,49,55,2553,0.0881316098707,0.098,0.11
1003,CAGL0E01463g,ChrE_C_glabrata_CBS138,137975,138897,67,47,27,923,0.0725893824485,0.094,0.054
1004,CAGL0E01485g,ChrE_C_glabrata_CBS138,139008,143197,358,36,44,4190,0.0854415274463,0.072,0.088
1005,CAGL0E01507g,ChrE_C_glabrata_CBS138,143376,145337,183,44,40,1962,0.0932721712538,0.088,0.08
1006,CAGL0E01529g,ChrE_C_glabrata_CBS138,145067,146428,105,47,47,1362,0.0770925110132,0.094,0.094
1007,CAGL0E01551g,ChrE_C_glabrata_CBS138,147218,148097,54,35,33,880,0.0613636363636,0.07,0.066
1008,CAGL0E01567g,ChrE_C_glabrata_CBS138,147558,149280,123,34,32,1723,0.0713871154962,0.068,0.064
1009,CAGL0E01573g,ChrE_C_glabrata_CBS138,149050,151847,245,47,41,2798,0.0875625446748,0.094,0.082
1010,CAGL0E01595g,ChrE_C_glabrata_CBS138,151761,154547,270,49,44,2787,0.0968783638321,0.098,0.088
1011,CAGL0E01617g,ChrE_C_glabrata_CBS138,154504,157581,257,46,51,3078,0.0834957764782,0.092,0.102
1012,CAGL0E01639g,ChrE_C_glabrata_CBS138,157812,158888,124,58,53,1077,0.11513463324,0.116,0.106
1013,CAGL0E01661g,ChrE_C_glabrata_CBS138,159517,166022,566,52,61,6506,0.086996618506,0.104,0.122
1014,CAGL0E01683g,ChrE_C_glabrata_CBS138,166418,168217,144,69,46,1800,0.08,0.138,0.092
1015,CAGL0E01705g,ChrE_C_glabrata_CBS138,168450,169747,82,44,35,1298,0.0631741140216,0.088,0.07
1016,CAGL0E01727g,ChrE_C_glabrata_CBS138,168451,172992,319,44,45,4542,0.0702333773668,0.088,0.09
1017,CAGL0E01749g,ChrE_C_glabrata_CBS138,170974,174981,351,38,64,4008,0.0875748502994,0.076,0.128
1018,CAGL0E01771g,ChrE_C_glabrata_CBS138,175548,177873,229,65,61,2326,0.0984522785899,0.13,0.122
1019,CAGL0E01793g,ChrE_C_glabrata_CBS138,177863,180798,274,46,56,2936,0.0933242506812,0.092,0.112
1020,CAGL0E01815g,ChrE_C_glabrata_CBS138,181007,182747,160,51,60,1741,0.0919012062033,0.102,0.12
1021,CAGL0E01837g,ChrE_C_glabrata_CBS138,183166,184977,146,55,38,1812,0.0805739514349,0.11,0.076
1022,CAGL0E01859g,ChrE_C_glabrata_CBS138,185786,187458,109,38,48,1673,0.065152420801,0.076,0.096
1023,CAGL0E01881g,ChrE_C_glabrata_CBS138,188177,190021,156,39,53,1845,0.0845528455285,0.078,0.106
1024,CAGL0E01903g,ChrE_C_glabrata_CBS138,190427,191780,146,58,53,1354,0.107828655835,0.116,0.106
1025,CAGL0E01925g,ChrE_C_glabrata_CBS138,191265,193258,190,57,41,1994,0.0952858575727,0.114,0.082
1026,CAGL0E01947g,ChrE_C_glabrata_CBS138,193295,195958,252,48,40,2664,0.0945945945946,0.096,0.08
1027,CAGL0E01969g,ChrE_C_glabrata_CBS138,195078,197491,234,43,45,2414,0.0969345484673,0.086,0.09
1028,CAGL0E01991g,ChrE_C_glabrata_CBS138,197434,198637,126,41,33,1204,0.104651162791,0.082,0.066
1029,CAGL0E02013g,ChrE_C_glabrata_CBS138,199494,200803,109,52,60,1310,0.0832061068702,0.104,0.12
1030,CAGL0E02035g,ChrE_C_glabrata_CBS138,201031,202909,175,53,54,1879,0.0931346460883,0.106,0.108
1031,CAGL0E02057g,ChrE_C_glabrata_CBS138,203487,207019,305,55,47,3533,0.0863288989527,0.11,0.094
1032,CAGL0E02079g,ChrE_C_glabrata_CBS138,207087,209282,222,46,63,2196,0.101092896175,0.092,0.126
1033,CAGL0E02101g,ChrE_C_glabrata_CBS138,209447,211049,166,66,40,1603,0.103555832813,0.132,0.08
1034,CAGL0E02123g,ChrE_C_glabrata_CBS138,208477,211909,348,48,40,3433,0.101369064958,0.096,0.08
1035,CAGL0E02145g,ChrE_C_glabrata_CBS138,212060,213414,121,50,40,1355,0.0892988929889,0.1,0.08
1036,CAGL0E02167g,ChrE_C_glabrata_CBS138,213080,214419,131,47,40,1340,0.0977611940299,0.094,0.08
1037,CAGL0E02189g,ChrE_C_glabrata_CBS138,214197,215749,114,44,53,1553,0.073406310367,0.088,0.106
1038,CAGL0E02211g,ChrE_C_glabrata_CBS138,215568,215768,19,22,51,201,0.0945273631841,0.044,0.102
1039,CAGL0E02233g,ChrE_C_glabrata_CBS138,215897,216917,86,40,36,1021,0.0842311459354,0.08,0.072
1040,CAGL0E02255g,ChrE_C_glabrata_CBS138,217817,218462,60,43,44,646,0.0928792569659,0.086,0.088
1041,CAGL0E02299g,ChrE_C_glabrata_CBS138,219175,221114,186,50,45,1940,0.0958762886598,0.1,0.09
1042,CAGL0E02315g,ChrE_C_glabrata_CBS138,221253,221926,53,43,48,674,0.0786350148368,0.086,0.096
1043,CAGL0E02321g,ChrE_C_glabrata_CBS138,222652,225116,185,49,61,2465,0.0750507099391,0.098,0.122
1044,CAGL0E02343g,ChrE_C_glabrata_CBS138,225212,226646,138,59,51,1435,0.0961672473868,0.118,0.102
1045,CAGL0E02365g,ChrE_C_glabrata_CBS138,226381,227941,163,44,59,1561,0.104420243434,0.088,0.118
1046,CAGL0E02387g,ChrE_C_glabrata_CBS138,227025,230342,341,52,60,3318,0.102772754671,0.104,0.12
1047,CAGL0E02409g,ChrE_C_glabrata_CBS138,228440,230077,163,59,57,1638,0.0995115995116,0.118,0.114
1048,CAGL0E02431g,ChrE_C_glabrata_CBS138,230735,232987,226,63,54,2253,0.100310696849,0.126,0.108
1049,CAGL0E02453g,ChrE_C_glabrata_CBS138,233038,233847,84,51,41,810,0.103703703704,0.102,0.082
1050,CAGL0E02475g,ChrE_C_glabrata_CBS138,235921,241448,569,44,52,5528,0.102930535456,0.088,0.104
1051,CAGL0E02497g,ChrE_C_glabrata_CBS138,241355,242485,125,59,62,1131,0.110521662246,0.118,0.124
1052,CAGL0E02519g,ChrE_C_glabrata_CBS138,242108,243997,205,56,54,1890,0.108465608466,0.112,0.108
1053,CAGL0E02541g,ChrE_C_glabrata_CBS138,242992,245880,288,62,68,2889,0.0996884735202,0.124,0.136
1054,CAGL0E02585g,ChrE_C_glabrata_CBS138,246158,249047,322,65,56,2890,0.111418685121,0.13,0.112
1055,CAGL0E02607g,ChrE_C_glabrata_CBS138,248543,250060,174,46,44,1518,0.114624505929,0.092,0.088
1056,CAGL0E02629g,ChrE_C_glabrata_CBS138,249897,251689,169,56,49,1793,0.0942554378137,0.112,0.098
1057,CAGL0E02651g,ChrE_C_glabrata_CBS138,251817,253442,149,50,57,1626,0.0916359163592,0.1,0.114
1058,CAGL0E02673g,ChrE_C_glabrata_CBS138,253584,254835,117,55,56,1252,0.0934504792332,0.11,0.112
1059,CAGL0E02695g,ChrE_C_glabrata_CBS138,254558,257537,318,51,61,2980,0.106711409396,0.102,0.122
1060,CAGL0E02717g,ChrE_C_glabrata_CBS138,257655,258777,101,58,38,1123,0.0899376669635,0.116,0.076
1061,CAGL0E02739g,ChrE_C_glabrata_CBS138,258882,260087,78,41,52,1206,0.0646766169154,0.082,0.104
1062,CAGL0E02761g,ChrE_C_glabrata_CBS138,260438,261278,52,50,38,841,0.0618311533888,0.1,0.076
1063,CAGL0E02783g,ChrE_C_glabrata_CBS138,261407,265356,318,26,54,3950,0.0805063291139,0.052,0.108
1064,CAGL0E02805g,ChrE_C_glabrata_CBS138,260434,267987,634,50,43,7554,0.083929044215,0.1,0.086
1065,CAGL0E02827g,ChrE_C_glabrata_CBS138,267848,269600,162,48,55,1753,0.092413006275,0.096,0.11
1066,CAGL0E02849g,ChrE_C_glabrata_CBS138,269098,271567,234,43,48,2470,0.0947368421053,0.086,0.096
1067,CAGL0E02871g,ChrE_C_glabrata_CBS138,271618,272867,108,41,59,1250,0.0864,0.082,0.118
1068,CAGL0E02893g,ChrE_C_glabrata_CBS138,273367,277059,384,59,49,3693,0.103980503656,0.118,0.098
1069,CAGL0E02915g,ChrE_C_glabrata_CBS138,277137,279109,189,64,52,1973,0.0957932083122,0.128,0.104
1070,CAGL0E02937g,ChrE_C_glabrata_CBS138,277142,279784,258,64,40,2643,0.0976163450624,0.128,0.08
1071,CAGL0E02959g,ChrE_C_glabrata_CBS138,279756,282470,298,42,47,2715,0.109760589319,0.084,0.094
1072,CAGL0E02981g,ChrE_C_glabrata_CBS138,282278,285025,227,62,31,2748,0.0826055312955,0.124,0.062
1073,CAGL0E03003g,ChrE_C_glabrata_CBS138,283997,286186,171,42,43,2190,0.0780821917808,0.084,0.086
1074,CAGL0E03025g,ChrE_C_glabrata_CBS138,285579,285911,32,36,56,333,0.0960960960961,0.072,0.112
1075,CAGL0E03069g,ChrE_C_glabrata_CBS138,286341,288878,231,59,31,2538,0.0910165484634,0.118,0.062
1076,CAGL0E03113g,ChrE_C_glabrata_CBS138,289258,291099,99,32,34,1842,0.0537459283388,0.064,0.068
1077,CAGL0E03157g,ChrE_C_glabrata_CBS138,289542,293029,203,30,44,3488,0.0581995412844,0.06,0.088
1078,CAGL0E03179g,ChrE_C_glabrata_CBS138,293147,294611,118,50,47,1465,0.0805460750853,0.1,0.094
1079,CAGL0E03201g,ChrE_C_glabrata_CBS138,295107,297954,315,48,69,2848,0.110603932584,0.096,0.138
1080,CAGL0E03223g,ChrE_C_glabrata_CBS138,297717,298905,153,56,67,1189,0.128679562658,0.112,0.134
1081,CAGL0E03245g,ChrE_C_glabrata_CBS138,298992,301504,219,51,41,2513,0.0871468364505,0.102,0.082
1082,CAGL0E03267g,ChrE_C_glabrata_CBS138,301568,304173,198,36,48,2606,0.0759785111282,0.072,0.096
1083,CAGL0E03289g,ChrE_C_glabrata_CBS138,303037,305689,229,41,42,2653,0.0863173765548,0.082,0.084
1084,CAGL0E03311g,ChrE_C_glabrata_CBS138,305985,307004,104,50,60,1020,0.101960784314,0.1,0.12
1085,CAGL0E03355g,ChrE_C_glabrata_CBS138,307276,312239,506,54,55,4964,0.101933924255,0.108,0.11
1086,CAGL0E03366g,ChrE_C_glabrata_CBS138,312420,313641,121,57,32,1222,0.0990180032733,0.114,0.064
1087,CAGL0E03421g,ChrE_C_glabrata_CBS138,315140,315493,36,58,48,354,0.101694915254,0.116,0.096
1088,CAGL0E03432g,ChrE_C_glabrata_CBS138,315568,316038,42,60,49,471,0.0891719745223,0.12,0.098
1089,CAGL0E03454g,ChrE_C_glabrata_CBS138,315148,318767,352,58,50,3620,0.0972375690608,0.116,0.1
1090,CAGL0E03476g,ChrE_C_glabrata_CBS138,319048,324007,470,39,45,4960,0.0947580645161,0.078,0.09
1091,CAGL0E03498g,ChrE_C_glabrata_CBS138,324369,325057,49,38,34,689,0.0711175616836,0.076,0.068
1092,CAGL0E03520g,ChrE_C_glabrata_CBS138,325032,326145,106,28,51,1114,0.0951526032316,0.056,0.102
1093,CAGL0E03542g,ChrE_C_glabrata_CBS138,325900,328617,265,46,46,2718,0.0974981604121,0.092,0.092
1094,CAGL0E03564g,ChrE_C_glabrata_CBS138,328888,331077,179,35,29,2190,0.0817351598174,0.07,0.058
1095,CAGL0E03608g,ChrE_C_glabrata_CBS138,331822,335448,371,38,40,3627,0.102288392611,0.076,0.08
1096,CAGL0E03630g,ChrE_C_glabrata_CBS138,335024,338127,312,64,46,3104,0.100515463918,0.128,0.092
1097,CAGL0E03652g,ChrE_C_glabrata_CBS138,341298,342167,71,39,43,870,0.0816091954023,0.078,0.086
1098,CAGL0E03674g,ChrE_C_glabrata_CBS138,343311,345158,139,54,45,1848,0.0752164502165,0.108,0.09
1099,CAGL0E03718g,ChrE_C_glabrata_CBS138,346988,348457,131,43,42,1470,0.0891156462585,0.086,0.084
1100,CAGL0E03740g,ChrE_C_glabrata_CBS138,349446,350759,117,44,66,1314,0.0890410958904,0.088,0.132
1101,CAGL0E03762g,ChrE_C_glabrata_CBS138,350440,354003,329,49,38,3564,0.0923120089787,0.098,0.076
1102,CAGL0E03784g,ChrE_C_glabrata_CBS138,354197,356189,166,42,54,1993,0.0832915203211,0.084,0.108
1103,CAGL0E03806g,ChrE_C_glabrata_CBS138,356287,357445,108,46,67,1159,0.0931837791199,0.092,0.134
1104,CAGL0E03828g,ChrE_C_glabrata_CBS138,357277,363524,661,46,48,6248,0.105793854033,0.092,0.096
1105,CAGL0E03850g,ChrE_C_glabrata_CBS138,363678,365167,153,42,49,1490,0.102684563758,0.084,0.098
1106,CAGL0E03872g,ChrE_C_glabrata_CBS138,365330,366296,93,61,62,967,0.0961737331954,0.122,0.124
1107,CAGL0E03894g,ChrE_C_glabrata_CBS138,366373,371251,436,52,48,4879,0.089362574298,0.104,0.096
1108,CAGL0E03916g,ChrE_C_glabrata_CBS138,371347,373741,225,49,54,2395,0.0939457202505,0.098,0.108
1109,CAGL0E03938g,ChrE_C_glabrata_CBS138,374177,375567,141,61,36,1391,0.101365923796,0.122,0.072
1110,CAGL0E03960g,ChrE_C_glabrata_CBS138,376457,378117,125,31,45,1661,0.0752558699579,0.062,0.09
1111,CAGL0E03982g,ChrE_C_glabrata_CBS138,378307,383449,507,47,49,5143,0.0985805949835,0.094,0.098
1112,CAGL0E04004g,ChrE_C_glabrata_CBS138,383374,385922,238,58,39,2549,0.0933699489996,0.116,0.078
1113,CAGL0E04026g,ChrE_C_glabrata_CBS138,385877,388016,199,46,65,2140,0.0929906542056,0.092,0.13
1114,CAGL0E04048g,ChrE_C_glabrata_CBS138,388237,389288,118,57,66,1052,0.11216730038,0.114,0.132
1115,CAGL0E04070g,ChrE_C_glabrata_CBS138,389404,391498,217,58,32,2095,0.103579952267,0.116,0.064
1116,CAGL0E04092g,ChrE_C_glabrata_CBS138,393027,396907,324,31,53,3881,0.0834836382376,0.062,0.106
1117,CAGL0E04114g,ChrE_C_glabrata_CBS138,394378,398521,390,42,41,4144,0.094111969112,0.084,0.082
1118,CAGL0E04136g,ChrE_C_glabrata_CBS138,398697,401140,238,50,58,2444,0.0973813420622,0.1,0.116
1119,CAGL0E04158g,ChrE_C_glabrata_CBS138,401197,402776,170,59,52,1580,0.107594936709,0.118,0.104
1120,CAGL0E04180g,ChrE_C_glabrata_CBS138,402460,404005,170,50,49,1546,0.109961190168,0.1,0.098
1121,CAGL0E04224g,ChrE_C_glabrata_CBS138,404064,405800,183,57,48,1737,0.105354058722,0.114,0.096
1122,CAGL0E04246g,ChrE_C_glabrata_CBS138,405212,406668,160,51,49,1457,0.109814687714,0.102,0.098
1123,CAGL0E04268g,ChrE_C_glabrata_CBS138,406184,408010,179,50,68,1827,0.0979748221128,0.1,0.136
1124,CAGL0E04290g,ChrE_C_glabrata_CBS138,408367,411362,253,53,37,2996,0.0844459279039,0.106,0.074
1125,CAGL0E04312g,ChrE_C_glabrata_CBS138,412715,416815,339,21,36,4101,0.0826627651792,0.042,0.072
1126,CAGL0E04334g,ChrE_C_glabrata_CBS138,414203,417387,269,46,38,3185,0.0844583987441,0.092,0.076
1127,CAGL0E04356g,ChrE_C_glabrata_CBS138,417714,419099,98,47,43,1386,0.0707070707071,0.094,0.086
1128,CAGL0E04378g,ChrE_C_glabrata_CBS138,419363,422559,262,44,34,3197,0.0819518298405,0.088,0.068
1129,CAGL0E04400g,ChrE_C_glabrata_CBS138,422763,424232,115,37,48,1470,0.078231292517,0.074,0.096
1130,CAGL0E04422g,ChrE_C_glabrata_CBS138,424413,425805,126,54,52,1393,0.0904522613065,0.108,0.104
1131,CAGL0E04444g,ChrE_C_glabrata_CBS138,424694,427186,221,50,38,2493,0.088648215002,0.1,0.076
1132,CAGL0E04466g,ChrE_C_glabrata_CBS138,427403,428408,86,40,56,1006,0.0854870775348,0.08,0.112
1133,CAGL0E04488g,ChrE_C_glabrata_CBS138,428943,430935,186,60,51,1993,0.0933266432514,0.12,0.102
1134,CAGL0E04510g,ChrE_C_glabrata_CBS138,431193,433417,222,50,49,2225,0.0997752808989,0.1,0.098
1135,CAGL0E04532g,ChrE_C_glabrata_CBS138,433582,434837,118,56,43,1256,0.093949044586,0.112,0.086
1136,CAGL0E04548g,ChrE_C_glabrata_CBS138,433661,435934,213,56,36,2274,0.0936675461741,0.112,0.072
1137,CAGL0E04554g,ChrE_C_glabrata_CBS138,438326,440839,263,47,50,2514,0.1046141607,0.094,0.1
1138,CAGL0E04576g,ChrE_C_glabrata_CBS138,440020,443169,342,43,53,3150,0.108571428571,0.086,0.106
1139,CAGL0E04598g,ChrE_C_glabrata_CBS138,443517,446799,299,46,35,3283,0.0910752360646,0.092,0.07
1140,CAGL0E04620g,ChrE_C_glabrata_CBS138,445363,447981,216,32,51,2619,0.0824742268041,0.064,0.102
1141,CAGL0E04642g,ChrE_C_glabrata_CBS138,447904,450463,266,51,48,2560,0.10390625,0.102,0.096
1142,CAGL0E04664g,ChrE_C_glabrata_CBS138,450654,451393,61,55,36,740,0.0824324324324,0.11,0.072
1143,CAGL0E04686g,ChrE_C_glabrata_CBS138,451049,453937,290,45,50,2889,0.100380754586,0.09,0.1
1144,CAGL0E04708g,ChrE_C_glabrata_CBS138,453668,455092,146,58,61,1425,0.102456140351,0.116,0.122
1145,CAGL0E04752g,ChrE_C_glabrata_CBS138,455229,456844,168,42,56,1616,0.10396039604,0.084,0.112
1146,CAGL0E04774g,ChrE_C_glabrata_CBS138,457269,458754,126,52,36,1486,0.0847913862719,0.104,0.072
1147,CAGL0E04796g,ChrE_C_glabrata_CBS138,459771,462486,238,30,45,2716,0.0876288659794,0.06,0.09
1148,CAGL0E04818g,ChrE_C_glabrata_CBS138,462263,463893,155,46,74,1631,0.0950337216432,0.092,0.148
1149,CAGL0E04840g,ChrE_C_glabrata_CBS138,464344,465546,119,79,55,1203,0.0989193682461,0.158,0.11
1150,CAGL0E04862g,ChrE_C_glabrata_CBS138,465983,469346,334,51,67,3364,0.0992865636147,0.102,0.134
1151,CAGL0E04884g,ChrE_C_glabrata_CBS138,469174,474589,561,54,19,5416,0.103581979321,0.108,0.038
1152,CAGL0E04906g,ChrE_C_glabrata_CBS138,474300,476704,119,32,34,2405,0.0494802494802,0.064,0.068
1153,CAGL0E04928g,ChrE_C_glabrata_CBS138,477083,478495,100,36,47,1413,0.070771408351,0.072,0.094
1154,CAGL0E04950g,ChrE_C_glabrata_CBS138,478753,480915,225,47,50,2163,0.104022191401,0.094,0.1
1155,CAGL0E04972g,ChrE_C_glabrata_CBS138,480754,484163,358,58,48,3410,0.104985337243,0.116,0.096
1156,CAGL0E04994g,ChrE_C_glabrata_CBS138,484167,486305,203,44,48,2139,0.0949041608228,0.088,0.096
1157,CAGL0E05016g,ChrE_C_glabrata_CBS138,485306,488833,327,58,45,3528,0.0926870748299,0.116,0.09
1158,CAGL0E05038g,ChrE_C_glabrata_CBS138,486283,493467,703,37,52,7185,0.0978427279054,0.074,0.104
1159,CAGL0E05060g,ChrE_C_glabrata_CBS138,493032,496890,433,52,50,3859,0.112205234517,0.104,0.1
1160,CAGL0E05082g,ChrE_C_glabrata_CBS138,496969,499049,188,59,60,2081,0.090341182124,0.118,0.12
1161,CAGL0E05104g,ChrE_C_glabrata_CBS138,498333,500903,272,40,63,2571,0.105795410346,0.08,0.126
1162,CAGL0E05126g,ChrE_C_glabrata_CBS138,499524,500693,118,59,67,1170,0.100854700855,0.118,0.134
1163,CAGL0E05148g,ChrE_C_glabrata_CBS138,501079,504324,324,61,51,3246,0.0998151571165,0.122,0.102
1164,CAGL0E05170g,ChrE_C_glabrata_CBS138,504724,505943,108,48,24,1220,0.0885245901639,0.096,0.048
1165,CAGL0E05192g,ChrE_C_glabrata_CBS138,506751,507978,118,22,42,1228,0.0960912052117,0.044,0.084
1166,CAGL0E05214g,ChrE_C_glabrata_CBS138,508085,509417,129,50,43,1333,0.0967741935484,0.1,0.086
1167,CAGL0E05236g,ChrE_C_glabrata_CBS138,509625,510863,120,48,57,1239,0.0968523002421,0.096,0.114
1168,CAGL0E05258g,ChrE_C_glabrata_CBS138,510914,511713,90,54,49,800,0.1125,0.108,0.098
1169,CAGL0E05280g,ChrE_C_glabrata_CBS138,512012,513778,160,43,52,1767,0.0905489530277,0.086,0.104
1170,CAGL0E05302g,ChrE_C_glabrata_CBS138,514129,517195,257,52,42,3067,0.0837952396479,0.104,0.084
1171,CAGL0E05324g,ChrE_C_glabrata_CBS138,517409,521438,347,51,28,4030,0.0861042183623,0.102,0.056
1172,CAGL0E05346g,ChrE_C_glabrata_CBS138,521913,522860,55,26,39,948,0.0580168776371,0.052,0.078
1173,CAGL0E05368g,ChrE_C_glabrata_CBS138,522963,524598,165,39,60,1636,0.100855745721,0.078,0.12
1174,CAGL0E05390g,ChrE_C_glabrata_CBS138,524399,527929,319,53,48,3531,0.0903426791277,0.106,0.096
1175,CAGL0E05412g,ChrE_C_glabrata_CBS138,528113,532385,434,49,49,4273,0.101567985022,0.098,0.098
1176,CAGL0E05434g,ChrE_C_glabrata_CBS138,532633,535289,237,45,42,2657,0.089198343997,0.09,0.084
1177,CAGL0E05456g,ChrE_C_glabrata_CBS138,536103,537249,100,46,57,1147,0.0871839581517,0.092,0.114
1178,CAGL0E05478g,ChrE_C_glabrata_CBS138,536225,538786,241,44,56,2562,0.0940671350507,0.088,0.112
1179,CAGL0E05500g,ChrE_C_glabrata_CBS138,538926,547322,885,54,58,8397,0.105394783851,0.108,0.116
1180,CAGL0E05522g,ChrE_C_glabrata_CBS138,545170,546693,172,51,57,1524,0.112860892388,0.102,0.114
1181,CAGL0E05566g,ChrE_C_glabrata_CBS138,547514,549133,169,57,54,1620,0.104320987654,0.114,0.108
1182,CAGL0E05588g,ChrE_C_glabrata_CBS138,550706,553871,279,30,51,3166,0.0881238155401,0.06,0.102
1183,CAGL0E05610g,ChrE_C_glabrata_CBS138,553861,555593,167,52,42,1733,0.0963646855164,0.104,0.084
1184,CAGL0E05632g,ChrE_C_glabrata_CBS138,556154,561843,464,43,39,5690,0.081546572935,0.086,0.078
1185,CAGL0E05654g,ChrE_C_glabrata_CBS138,560253,564083,332,37,43,3831,0.0866614460976,0.074,0.086
1186,CAGL0E05676g,ChrE_C_glabrata_CBS138,564004,566573,248,62,42,2570,0.0964980544747,0.124,0.084
1187,CAGL0E05698g,ChrE_C_glabrata_CBS138,566664,569003,238,40,45,2340,0.101709401709,0.08,0.09
1188,CAGL0E05720g,ChrE_C_glabrata_CBS138,569162,570557,132,56,59,1396,0.0945558739255,0.112,0.118
1189,CAGL0E05742g,ChrE_C_glabrata_CBS138,570613,572737,225,55,45,2125,0.105882352941,0.11,0.09
1190,CAGL0E05764g,ChrE_C_glabrata_CBS138,572993,574754,172,47,49,1762,0.0976163450624,0.094,0.098
1191,CAGL0E05786g,ChrE_C_glabrata_CBS138,574216,576866,243,44,46,2651,0.0916635231988,0.088,0.092
1192,CAGL0E05808g,ChrE_C_glabrata_CBS138,575930,578935,251,45,39,3006,0.083499667332,0.09,0.078
1193,CAGL0E05830g,ChrE_C_glabrata_CBS138,577326,580352,254,43,49,3027,0.0839114634952,0.086,0.098
1194,CAGL0E05874g,ChrE_C_glabrata_CBS138,580567,584921,419,50,51,4355,0.0962112514351,0.1,0.102
1195,CAGL0E05896g,ChrE_C_glabrata_CBS138,584305,585570,142,51,45,1266,0.112164296998,0.102,0.09
1196,CAGL0E05918g,ChrE_C_glabrata_CBS138,585656,587902,238,52,50,2247,0.105919003115,0.104,0.1
1197,CAGL0E05940g,ChrE_C_glabrata_CBS138,588263,591767,308,49,30,3505,0.0878744650499,0.098,0.06
1198,CAGL0E05962g,ChrE_C_glabrata_CBS138,591777,594835,222,40,52,3059,0.0725727361883,0.08,0.104
1199,CAGL0E05984g,ChrE_C_glabrata_CBS138,595183,595822,56,50,46,640,0.0875,0.1,0.092
