,id,chrom,start,end,target_seq_counts,500bp_up_target_seq_counts,500bp_down_target_seq_counts,length,target_per_bp,up_target_per_bp,down_target_per_bp
2187,YGL135W,chrVII,254641,255294,53,52,50,654,0.0810397553517,0.104,0.1
2188,YGL134W,chrVII,255663,256964,124,48,52,1302,0.0952380952381,0.096,0.104
2189,YGL133W,chrVII,257707,261501,367,57,49,3795,0.0967061923584,0.114,0.098
2190,YGL132W,chrVII,261580,261915,31,53,46,336,0.0922619047619,0.106,0.092
2191,YGL131C,chrVII,261648,265859,410,50,44,4212,0.0973409306743,0.1,0.088
2192,YGL130W,chrVII,266145,267524,123,46,53,1380,0.0891304347826,0.092,0.106
2193,YGL129C,chrVII,267723,269075,144,52,46,1353,0.106430155211,0.104,0.092
2194,YGL128C,chrVII,269293,270144,66,52,56,852,0.0774647887324,0.104,0.112
2195,YGL127C,chrVII,270392,270775,31,50,25,384,0.0807291666667,0.1,0.05
2196,YGL126W,chrVII,270997,272139,62,35,51,1143,0.0542432195976,0.07,0.102
2197,YGL125W,chrVII,272520,274322,136,54,66,1803,0.075429839157,0.108,0.132
2198,YGL124C,chrVII,274780,276714,206,65,52,1935,0.10645994832,0.13,0.104
2199,YGL123W,chrVII,277617,278381,56,56,62,765,0.0732026143791,0.112,0.124
2200,YGL123C-A,chrVII,277634,277864,18,54,35,231,0.0779220779221,0.108,0.07
2201,YGL122C,chrVII,278946,280523,130,53,52,1578,0.0823827629911,0.106,0.104
2202,YGL121C,chrVII,280777,281157,30,54,48,381,0.0787401574803,0.108,0.096
2203,YGL120C,chrVII,281634,283937,203,48,53,2304,0.0881076388889,0.096,0.106
2204,YGL119W,chrVII,284442,285947,146,54,55,1506,0.0969455511288,0.108,0.11
2205,YGL118C,chrVII,288014,288451,43,52,52,438,0.0981735159817,0.104,0.104
2206,YGL117W,chrVII,288512,289309,76,50,46,798,0.0952380952381,0.1,0.092
2207,YGL116W,chrVII,289809,291641,164,46,56,1833,0.0894708128751,0.092,0.112
2208,YGL115W,chrVII,292033,293001,95,53,46,969,0.0980392156863,0.106,0.092
2209,YGL114W,chrVII,293460,295637,173,49,49,2178,0.0794306703398,0.098,0.098
2210,YGL113W,chrVII,295932,297938,161,54,51,2007,0.0802192326856,0.108,0.102
2211,YGL112C,chrVII,298178,299728,157,39,45,1551,0.101225016119,0.078,0.09
2212,YGL111W,chrVII,299978,301369,129,55,45,1392,0.0926724137931,0.11,0.09
2213,YGL110C,chrVII,301537,303411,185,47,38,1875,0.0986666666667,0.094,0.076
2214,YGL109W,chrVII,303513,303836,22,57,41,324,0.0679012345679,0.114,0.082
2215,YGL108C,chrVII,303649,304071,22,49,58,423,0.0520094562648,0.098,0.116
2216,YGL107C,chrVII,304333,306273,194,41,36,1941,0.0999484801649,0.082,0.072
2217,YGL106W,chrVII,306560,307009,22,51,77,450,0.0488888888889,0.102,0.154
2218,YGL105W,chrVII,307437,308567,94,71,56,1131,0.0831122900088,0.142,0.112
2219,YGL104C,chrVII,308713,310173,136,44,48,1461,0.0930869267625,0.088,0.096
2220,YGL103W,chrVII,310967,311927,87,45,62,961,0.0905306971904,0.09,0.124
2221,YGL102C,chrVII,311505,311933,32,53,61,429,0.0745920745921,0.106,0.122
2222,YGL101W,chrVII,312193,312840,78,46,60,648,0.12037037037,0.092,0.12
2223,YGL100W,chrVII,313234,314283,92,59,57,1050,0.087619047619,0.118,0.114
2224,YGL099W,chrVII,314631,316553,187,62,46,1923,0.0972438897556,0.124,0.092
2225,YGL098W,chrVII,317342,318079,71,47,52,738,0.0962059620596,0.094,0.104
2226,YGL097W,chrVII,321782,323230,111,57,40,1449,0.0766045548654,0.114,0.08
2227,YGL096W,chrVII,325331,326161,65,46,51,831,0.0782190132371,0.092,0.102
2228,YGL095C,chrVII,328874,330607,169,51,47,1734,0.0974625144175,0.102,0.094
2229,YGL094C,chrVII,331118,334465,325,45,51,3348,0.0970728793309,0.09,0.102
2230,YGL093W,chrVII,334886,337639,239,57,53,2754,0.0867828612927,0.114,0.106
2231,YGL092W,chrVII,337906,341859,375,46,49,3954,0.0948406676783,0.092,0.098
2232,YGL091C,chrVII,342056,343042,82,52,56,987,0.0830800405268,0.104,0.112
2233,YGL090W,chrVII,343319,344584,125,45,41,1266,0.0987361769352,0.09,0.082
2234,YGL089C,chrVII,344791,345153,25,46,49,363,0.068870523416,0.092,0.098
2235,YGL088W,chrVII,345836,346201,25,48,46,366,0.068306010929,0.096,0.092
2236,YGL087C,chrVII,346406,346904,44,47,50,499,0.0881763527054,0.094,0.1
2237,YGL086W,chrVII,347119,349368,249,58,50,2250,0.110666666667,0.116,0.1
2238,YGL085W,chrVII,349616,350440,77,53,56,825,0.0933333333333,0.106,0.112
2239,YGL084C,chrVII,350616,352298,161,63,55,1683,0.0956625074272,0.126,0.11
2240,YGL083W,chrVII,353058,355472,246,50,46,2415,0.101863354037,0.1,0.092
2241,YGL082W,chrVII,355827,356972,107,40,48,1146,0.0933682373473,0.08,0.096
2242,YGL081W,chrVII,357377,358339,85,48,47,963,0.0882658359294,0.096,0.094
2243,YGL080W,chrVII,358636,359028,39,45,58,393,0.0992366412214,0.09,0.116
2244,YGL079W,chrVII,359444,360100,64,58,54,657,0.0974124809741,0.116,0.108
2245,YGL078C,chrVII,360288,361859,143,55,50,1572,0.0909669211196,0.11,0.1
2246,YGL077C,chrVII,362225,363916,135,48,57,1692,0.0797872340426,0.096,0.114
2247,YGL076C,chrVII,364335,365996,155,59,64,1662,0.0932611311673,0.118,0.128
2248,YGL075C,chrVII,366925,368088,112,50,39,1164,0.0962199312715,0.1,0.078
2249,YGL074C,chrVII,368596,368922,23,37,46,327,0.0703363914373,0.074,0.092
2250,YGL073W,chrVII,368753,371254,231,35,36,2502,0.0923261390887,0.07,0.072
2251,YGL072C,chrVII,371003,371362,20,47,40,360,0.0555555555556,0.094,0.08
2252,YGL071W,chrVII,372012,374084,190,44,51,2073,0.09165460685,0.088,0.102
2253,YGL070C,chrVII,374459,374827,30,53,39,369,0.0813008130081,0.106,0.078
2254,YGL069C,chrVII,375050,375514,35,39,54,465,0.0752688172043,0.078,0.108
2255,YGL068W,chrVII,375087,375671,49,36,54,585,0.0837606837607,0.072,0.108
2256,YGL067W,chrVII,376101,377255,100,55,52,1155,0.0865800865801,0.11,0.104
2257,YGL066W,chrVII,377609,379582,158,58,54,1974,0.080040526849,0.116,0.108
2258,YGL065C,chrVII,379760,381271,146,44,52,1512,0.0965608465608,0.088,0.104
2259,YGL064C,chrVII,381523,383208,158,54,53,1686,0.0937129300119,0.108,0.106
2260,YGL063W,chrVII,383654,384766,54,55,32,1113,0.0485175202156,0.11,0.064
2261,YGL063C-A,chrVII,384502,384651,8,23,31,150,0.0533333333333,0.046,0.062
2262,YGL062W,chrVII,385196,388732,270,31,43,3537,0.0763358778626,0.062,0.086
2263,YGL061C,chrVII,388968,389711,63,52,46,744,0.0846774193548,0.104,0.092
2264,YGL060W,chrVII,390065,391990,193,45,44,1926,0.10020768432,0.09,0.088
2265,YGL059W,chrVII,392223,393698,162,43,46,1476,0.109756097561,0.086,0.092
2266,YGL058W,chrVII,393986,394504,49,49,47,519,0.0944123314066,0.098,0.094
2267,YGL057C,chrVII,394966,395829,71,50,41,864,0.0821759259259,0.1,0.082
2268,YGL056C,chrVII,396035,397618,126,45,37,1584,0.0795454545455,0.09,0.074
2269,YGL055W,chrVII,398628,400160,108,43,60,1533,0.0704500978474,0.086,0.12
2270,YGL054C,chrVII,400871,401287,46,50,40,417,0.1103117506,0.1,0.08
2271,YGL053W,chrVII,402589,403302,69,59,51,714,0.0966386554622,0.118,0.102
2272,YGL052W,chrVII,403437,403742,33,45,45,306,0.107843137255,0.09,0.09
2273,YGL051W,chrVII,403687,404391,62,53,45,705,0.0879432624113,0.106,0.09
2274,YGL050W,chrVII,405776,406597,65,47,43,822,0.0790754257908,0.094,0.086
2275,YGL049C,chrVII,406860,409604,224,45,47,2745,0.0816029143898,0.09,0.094
2276,YGL048C,chrVII,410069,411286,101,46,48,1218,0.0829228243021,0.092,0.096
2277,YGL047W,chrVII,411552,412160,50,44,40,609,0.0821018062397,0.088,0.08
2278,YGL045W,chrVII,414102,415730,148,31,46,1629,0.0908532842234,0.062,0.092
2279,YGL044C,chrVII,416146,417036,82,51,60,891,0.0920314253648,0.102,0.12
2280,YGL043W,chrVII,417483,418412,84,56,42,930,0.0903225806452,0.112,0.084
2281,YGL042C,chrVII,418288,418593,29,35,43,306,0.0947712418301,0.07,0.086
2282,YGL041C-B,chrVII,418704,418886,15,45,47,183,0.0819672131148,0.09,0.094
2283,YGL041W-A,chrVII,418825,419289,39,45,60,465,0.0838709677419,0.09,0.12
2284,YGL041C,chrVII,419022,419225,22,42,58,204,0.107843137255,0.084,0.116
2285,YGL040C,chrVII,419527,420555,87,59,40,1029,0.0845481049563,0.118,0.08
2286,YGL039W,chrVII,423961,425007,104,52,60,1047,0.0993314231137,0.104,0.12
2287,YGL038C,chrVII,425362,426804,135,58,53,1443,0.0935550935551,0.116,0.106
2288,YGL037C,chrVII,427297,427947,54,52,60,651,0.0829493087558,0.104,0.12
2289,YGL036W,chrVII,428601,431330,276,50,69,2730,0.101098901099,0.1,0.138
2290,YGL035C,chrVII,431548,433062,114,70,34,1515,0.0752475247525,0.14,0.068
2291,YGL034C,chrVII,433214,433579,24,34,37,366,0.0655737704918,0.068,0.074
2292,YGL033W,chrVII,435625,436401,89,54,52,777,0.114543114543,0.108,0.104
2293,YGL032C,chrVII,436570,436833,24,61,55,264,0.0909090909091,0.122,0.11
2294,YGL031C,chrVII,437467,438397,96,57,33,931,0.103114930183,0.114,0.066
2295,YGL030W,chrVII,439091,439638,58,45,42,548,0.105839416058,0.09,0.084
2296,YGL029W,chrVII,440063,440425,25,48,56,363,0.068870523416,0.096,0.112
2297,YGL028C,chrVII,441281,442909,131,63,45,1629,0.0804174340086,0.126,0.09
2298,YGL027C,chrVII,443642,446143,259,53,55,2502,0.103517186251,0.106,0.11
2299,YGL026C,chrVII,446412,448535,194,58,48,2124,0.0913370998117,0.116,0.096
2300,YGL025C,chrVII,448764,449957,80,47,38,1194,0.0670016750419,0.094,0.076
2301,YGL024W,chrVII,449788,450123,22,34,35,336,0.0654761904762,0.068,0.07
2302,YGL023C,chrVII,450197,452104,133,38,38,1908,0.0697064989518,0.076,0.076
2303,YGL022W,chrVII,452404,454560,151,34,54,2157,0.0700046360686,0.068,0.108
2304,YGL021W,chrVII,454785,457067,234,53,48,2283,0.102496714849,0.106,0.096
2305,YGL020C,chrVII,457163,457870,63,64,46,708,0.0889830508475,0.128,0.092
2306,YGL019W,chrVII,458156,458992,64,49,46,837,0.0764635603345,0.098,0.092
2307,YGL018C,chrVII,459110,459664,46,45,48,555,0.0828828828829,0.09,0.096
2308,YGL017W,chrVII,459854,461365,125,48,58,1512,0.082671957672,0.096,0.116
2309,YGL016W,chrVII,461666,464911,341,60,61,3246,0.10505237215,0.12,0.122
2310,YGL015C,chrVII,465043,465435,45,55,50,393,0.114503816794,0.11,0.1
2311,YGL014W,chrVII,466141,468807,267,50,58,2667,0.100112485939,0.1,0.116
2312,YGL014C-A,chrVII,466237,466398,16,48,43,162,0.0987654320988,0.096,0.086
2313,YGL013C,chrVII,469092,472298,335,55,42,3207,0.104458995946,0.11,0.084
2314,YGL012W,chrVII,472855,474276,100,48,51,1422,0.070323488045,0.096,0.102
2315,YGL011C,chrVII,474489,475247,66,47,46,759,0.0869565217391,0.094,0.092
2316,YGL010W,chrVII,475545,476069,46,44,65,525,0.087619047619,0.088,0.13
2317,YGL009C,chrVII,476313,478652,236,55,50,2340,0.100854700855,0.11,0.1
2318,YGL008C,chrVII,479910,482666,238,56,56,2757,0.0863257163584,0.112,0.112
2319,YGL007C-A,chrVII,482941,483027,8,56,38,87,0.0919540229885,0.112,0.076
2320,YGL007W,chrVII,483260,483637,23,52,40,378,0.0608465608466,0.104,0.08
2321,YGL006W-A,chrVII,485423,485533,11,46,58,111,0.0990990990991,0.092,0.116
2322,YGL006W,chrVII,485921,489442,335,57,60,3522,0.09511641113,0.114,0.12
2323,YGL005C,chrVII,489708,490547,92,55,49,840,0.109523809524,0.11,0.098
2324,YGL004C,chrVII,490703,491956,113,58,56,1254,0.0901116427432,0.116,0.112
2325,YGL003C,chrVII,492474,494174,145,58,48,1701,0.0852439741329,0.116,0.096
2326,YGL002W,chrVII,494517,495167,68,44,70,651,0.1044546851,0.088,0.14
2327,YGL001C,chrVII,495453,496502,104,63,50,1050,0.0990476190476,0.126,0.1
2328,YGR001C,chrVII,497133,498034,98,63,57,902,0.108647450111,0.126,0.114
2329,YGR002C,chrVII,498476,499906,129,54,56,1431,0.0901467505241,0.108,0.112
2330,YGR003W,chrVII,500132,502366,227,48,61,2235,0.101565995526,0.096,0.122
2331,YGR004W,chrVII,502938,504326,137,56,43,1389,0.0986321094312,0.112,0.086
2332,YGR005C,chrVII,504657,505859,115,48,39,1203,0.0955943474647,0.096,0.078
2333,YGR006W,chrVII,506070,506825,67,46,49,756,0.0886243386243,0.092,0.098
2334,YGR007W,chrVII,506969,507940,100,44,49,972,0.102880658436,0.088,0.098
2335,YGR008C,chrVII,508110,508364,21,54,42,255,0.0823529411765,0.108,0.084
2336,YGR009C,chrVII,509047,511002,164,43,46,1956,0.0838445807771,0.086,0.092
2337,YGR010W,chrVII,511545,512732,105,47,53,1188,0.0883838383838,0.094,0.106
2338,YGR011W,chrVII,512497,512823,30,48,52,327,0.0917431192661,0.096,0.104
2339,YGR012W,chrVII,513159,514340,97,52,50,1182,0.0820642978003,0.104,0.1
2340,YGR013W,chrVII,514554,516416,151,50,47,1863,0.0810520665593,0.1,0.094
2341,YGR014W,chrVII,516943,520863,308,51,50,3921,0.0785513899515,0.102,0.1
2342,YGR015C,chrVII,521090,522076,97,53,54,987,0.0982776089159,0.106,0.108
2343,YGR016W,chrVII,522261,522833,64,45,62,573,0.111692844677,0.09,0.124
2344,YGR017W,chrVII,523787,524680,82,40,49,894,0.0917225950783,0.08,0.098
2345,YGR018C,chrVII,524365,524694,26,51,47,330,0.0787878787879,0.102,0.094
2346,YGR019W,chrVII,525229,526644,127,47,51,1416,0.0896892655367,0.094,0.102
2347,YGR020C,chrVII,526973,527329,29,53,50,357,0.0812324929972,0.106,0.1
2348,YGR021W,chrVII,527632,528504,63,45,31,873,0.0721649484536,0.09,0.062
2349,YGR022C,chrVII,529257,529586,20,35,64,330,0.0606060606061,0.07,0.128
2350,YGR023W,chrVII,529264,530919,156,36,63,1656,0.0942028985507,0.072,0.126
2351,YGR024C,chrVII,531883,532596,71,62,50,714,0.0994397759104,0.124,0.1
2352,YGR025W,chrVII,532639,532941,29,44,44,303,0.0957095709571,0.088,0.088
2353,YGR026W,chrVII,532985,533821,74,51,48,837,0.0884109916368,0.102,0.096
2354,YGR027C,chrVII,534132,534785,61,55,49,654,0.0932721712538,0.11,0.098
2355,YGR028W,chrVII,542203,543291,88,53,45,1089,0.0808080808081,0.106,0.09
2356,YGR029W,chrVII,543553,544205,45,47,56,653,0.0689127105666,0.094,0.112
2357,YGR030C,chrVII,545681,546157,55,50,43,477,0.115303983229,0.1,0.086
2358,YGR031W,chrVII,546441,547469,73,52,34,1029,0.0709426627794,0.104,0.068
2359,YGR031C-A,chrVII,546809,547300,34,40,30,492,0.0691056910569,0.08,0.06
2360,YGR032W,chrVII,548264,553951,529,47,47,5688,0.0930028129395,0.094,0.094
2361,YGR033C,chrVII,554248,554967,55,47,44,720,0.0763888888889,0.094,0.088
2362,YGR034W,chrVII,555812,556672,78,53,59,861,0.0905923344948,0.106,0.118
2363,YGR035C,chrVII,557072,557422,23,59,47,351,0.0655270655271,0.118,0.094
2364,YGR035W-A,chrVII,557565,557786,22,44,47,222,0.0990990990991,0.088,0.094
2365,YGR036C,chrVII,558149,558868,61,42,45,720,0.0847222222222,0.084,0.09
2366,YGR037C,chrVII,559731,559994,21,58,41,264,0.0795454545455,0.116,0.082
2367,YGR038W,chrVII,560682,561350,61,47,54,669,0.0911808669656,0.094,0.108
2368,YGR039W,chrVII,574888,575199,43,62,55,312,0.137820512821,0.124,0.11
2369,YGR040W,chrVII,575398,576504,114,65,48,1107,0.10298102981,0.13,0.096
2370,YGR041W,chrVII,577487,579130,149,47,42,1644,0.0906326034063,0.094,0.084
2371,YGR042W,chrVII,579476,580291,70,43,61,816,0.0857843137255,0.086,0.122
2372,YGR043C,chrVII,580435,581436,93,56,41,1002,0.0928143712575,0.112,0.082
2373,YGR044C,chrVII,582990,583892,74,52,37,903,0.0819490586932,0.104,0.074
2374,YGR045C,chrVII,583934,584296,26,39,47,363,0.0716253443526,0.078,0.094
2375,YGR046W,chrVII,584895,586052,126,53,59,1158,0.108808290155,0.106,0.118
2376,YGR047C,chrVII,586392,589469,308,58,42,3078,0.100064977258,0.116,0.084
2377,YGR048W,chrVII,589826,590911,91,44,50,1086,0.0837937384899,0.088,0.1
2378,YGR049W,chrVII,591314,591877,47,47,48,564,0.0833333333333,0.094,0.096
2379,YGR050C,chrVII,592086,592442,31,47,27,357,0.0868347338936,0.094,0.054
2380,YGR051C,chrVII,592906,593229,21,28,66,324,0.0648148148148,0.056,0.132
2381,YGR052W,chrVII,593596,594705,114,55,60,1110,0.102702702703,0.11,0.12
2382,YGR053C,chrVII,594986,595837,77,63,55,852,0.0903755868545,0.126,0.11
2383,YGR054W,chrVII,596693,598621,175,49,37,1929,0.0907205806117,0.098,0.074
2384,YGR055W,chrVII,599417,601141,160,35,58,1725,0.0927536231884,0.07,0.116
2385,YGR056W,chrVII,601661,604447,268,57,48,2787,0.0961607463222,0.114,0.096
2386,YGR057C,chrVII,604773,605501,69,46,47,729,0.0946502057613,0.092,0.094
2387,YGR058W,chrVII,606136,607143,84,51,48,1008,0.0833333333333,0.102,0.096
2388,YGR059W,chrVII,607563,609101,163,46,36,1539,0.105912930474,0.092,0.072
2389,YGR060W,chrVII,610564,611493,82,31,73,930,0.0881720430108,0.062,0.146
2390,YGR061C,chrVII,611889,615965,352,75,47,4077,0.0863379936228,0.15,0.094
2391,YGR062C,chrVII,616328,617278,73,46,39,951,0.0767613038906,0.092,0.078
2392,YGR063C,chrVII,617516,617824,21,42,49,309,0.0679611650485,0.084,0.098
2393,YGR064W,chrVII,617621,617989,33,38,46,369,0.0894308943089,0.076,0.092
2394,YGR065C,chrVII,618077,619858,154,43,42,1782,0.0864197530864,0.086,0.084
2395,YGR066C,chrVII,620921,621799,81,62,55,879,0.0921501706485,0.124,0.11
2396,YGR067C,chrVII,622372,624786,233,56,41,2415,0.0964803312629,0.112,0.082
2397,YGR068C,chrVII,625324,627084,132,36,47,1761,0.0749574105622,0.072,0.094
2398,YGR068W-A,chrVII,626294,626389,5,39,47,96,0.0520833333333,0.078,0.094
2399,YGR069W,chrVII,627083,627418,31,45,56,336,0.0922619047619,0.09,0.112
2400,YGR070W,chrVII,627806,631273,328,55,53,3468,0.0945790080738,0.11,0.106
2401,YGR071C,chrVII,631481,634063,266,56,47,2583,0.10298102981,0.112,0.094
2402,YGR072W,chrVII,634304,635467,122,57,65,1164,0.104810996564,0.114,0.13
2403,YGR073C,chrVII,635615,635986,38,59,40,372,0.102150537634,0.118,0.08
2404,YGR074W,chrVII,635712,636152,29,69,49,441,0.0657596371882,0.138,0.098
2405,YGR075C,chrVII,636147,636875,70,38,52,729,0.0960219478738,0.076,0.104
2406,YGR076C,chrVII,637104,637577,41,55,53,474,0.0864978902954,0.11,0.106
2407,YGR077C,chrVII,637744,639513,175,43,33,1770,0.0988700564972,0.086,0.066
2408,YGR078C,chrVII,639772,640371,45,35,31,600,0.075,0.07,0.062
2409,YGR079W,chrVII,640720,641832,80,41,45,1113,0.0718778077269,0.082,0.09
2410,YGR080W,chrVII,642010,643008,81,62,49,999,0.0810810810811,0.124,0.098
2411,YGR081C,chrVII,643148,643780,57,46,35,633,0.0900473933649,0.092,0.07
2412,YGR082W,chrVII,644044,644595,43,39,62,552,0.0778985507246,0.078,0.124
2413,YGR083C,chrVII,644860,646815,168,60,62,1956,0.0858895705521,0.12,0.124
2414,YGR084C,chrVII,647123,648142,103,53,53,1020,0.100980392157,0.106,0.106
2415,YGR085C,chrVII,648383,648907,42,60,61,525,0.08,0.12,0.122
2416,YGR086C,chrVII,649598,650617,79,57,43,1020,0.0774509803922,0.114,0.086
2417,YGR087C,chrVII,651290,652981,118,41,50,1692,0.0697399527187,0.082,0.1
2418,YGR088W,chrVII,654634,656322,141,34,69,1689,0.0834813499112,0.068,0.138
2419,YGR089W,chrVII,656960,659770,291,60,58,2811,0.103521878335,0.12,0.116
2420,YGR090W,chrVII,662358,666071,390,48,57,3714,0.105008077544,0.096,0.114
2421,YGR091W,chrVII,666341,667825,146,58,56,1485,0.0983164983165,0.116,0.112
2422,YGR092W,chrVII,668189,669907,162,54,63,1719,0.0942408376963,0.108,0.126
2423,YGR093W,chrVII,670388,671911,154,64,56,1524,0.101049868766,0.128,0.112
2424,YGR094W,chrVII,672186,675500,320,46,56,3315,0.0965309200603,0.092,0.112
2425,YGR095C,chrVII,675671,676342,53,63,48,672,0.078869047619,0.126,0.096
2426,YGR096W,chrVII,676621,677565,78,46,32,945,0.0825396825397,0.092,0.064
2427,YGR097W,chrVII,678695,682135,303,46,57,3441,0.0880557977332,0.092,0.114
2428,YGR098C,chrVII,682566,687458,514,62,47,4893,0.105048027795,0.124,0.094
2429,YGR099W,chrVII,687899,689965,202,46,51,2067,0.0977261731979,0.092,0.102
2430,YGR100W,chrVII,690245,693097,280,42,49,2853,0.0981423063442,0.084,0.098
2431,YGR101W,chrVII,693363,694403,79,46,47,1041,0.075888568684,0.092,0.094
2432,YGR102C,chrVII,694584,695135,49,40,50,552,0.088768115942,0.08,0.1
2433,YGR103W,chrVII,695417,697234,168,50,65,1818,0.0924092409241,0.1,0.13
2434,YGR104C,chrVII,697445,698368,84,66,46,924,0.0909090909091,0.132,0.092
2435,YGR105W,chrVII,698599,698832,21,46,56,234,0.0897435897436,0.092,0.112
2436,YGR106C,chrVII,698989,699786,80,46,51,798,0.100250626566,0.092,0.102
2437,YGR107W,chrVII,702667,703116,39,60,44,450,0.0866666666667,0.12,0.088
2438,YGR108W,chrVII,703636,705051,145,42,51,1416,0.102401129944,0.084,0.102
2439,YGR109C,chrVII,705359,706501,120,56,48,1143,0.10498687664,0.112,0.096
2440,YGR110W,chrVII,713709,715046,143,52,61,1338,0.10687593423,0.104,0.122
2441,YGR111W,chrVII,715828,717030,126,48,45,1203,0.104738154613,0.096,0.09
2442,YGR112W,chrVII,717358,718527,95,47,40,1170,0.0811965811966,0.094,0.08
2443,YGR113W,chrVII,718893,719924,87,40,48,1032,0.0843023255814,0.08,0.096
2444,YGR114C,chrVII,720265,720654,33,47,39,390,0.0846153846154,0.094,0.078
2445,YGR115C,chrVII,720372,721151,63,48,61,780,0.0807692307692,0.096,0.122
2446,YGR116W,chrVII,720409,724764,465,49,66,4356,0.106749311295,0.098,0.132
2447,YGR117C,chrVII,725049,726479,158,61,42,1431,0.110412299092,0.122,0.084
2448,YGR118W,chrVII,726974,727730,68,42,57,757,0.0898282694848,0.084,0.114
2449,YGR119C,chrVII,728046,729671,132,47,58,1626,0.0811808118081,0.094,0.116
2450,YGR120C,chrVII,730033,730821,87,49,52,789,0.110266159696,0.098,0.104
2451,YGR121C,chrVII,731449,732927,107,58,47,1479,0.0723461798513,0.116,0.094
2452,YGR121W-A,chrVII,733412,733627,21,48,44,216,0.0972222222222,0.096,0.088
2453,YGR122W,chrVII,733935,735143,136,41,65,1209,0.112489660877,0.082,0.13
2454,YGR122C-A,chrVII,735630,735758,10,66,48,129,0.077519379845,0.132,0.096
2455,YGR123C,chrVII,736662,738203,164,58,49,1542,0.10635538262,0.116,0.098
2456,YGR124W,chrVII,739944,741662,146,49,57,1719,0.0849331006399,0.098,0.114
2457,YGR125W,chrVII,742325,745435,296,55,44,3111,0.0951462552234,0.11,0.088
2458,YGR126W,chrVII,745835,746527,78,41,44,693,0.112554112554,0.082,0.088
2459,YGR127W,chrVII,746798,747736,100,45,52,939,0.10649627263,0.09,0.104
2460,YGR128C,chrVII,747950,750091,219,54,51,2142,0.102240896359,0.108,0.102
2461,YGR129W,chrVII,750400,751047,61,50,46,648,0.0941358024691,0.1,0.092
2462,YGR130C,chrVII,751394,753844,212,47,40,2451,0.0864953080375,0.094,0.08
2463,YGR131W,chrVII,754726,755250,45,48,60,525,0.0857142857143,0.096,0.12
2464,YGR132C,chrVII,755589,756452,77,51,44,864,0.0891203703704,0.102,0.088
2465,YGR133W,chrVII,756896,757447,48,45,60,552,0.0869565217391,0.09,0.12
2466,YGR134W,chrVII,757770,761138,319,59,47,3369,0.0946868506975,0.118,0.094
2467,YGR135W,chrVII,761392,762168,62,52,52,777,0.0797940797941,0.104,0.104
2468,YGR136W,chrVII,762428,763153,65,52,56,726,0.0895316804408,0.104,0.112
2469,YGR137W,chrVII,762888,763262,31,46,63,375,0.0826666666667,0.092,0.126
2470,YGR138C,chrVII,763762,765606,131,63,51,1845,0.0710027100271,0.126,0.102
2471,YGR139W,chrVII,765726,766064,36,34,24,339,0.106194690265,0.068,0.048
2472,YGR140W,chrVII,767429,770299,311,41,45,2871,0.108324625566,0.082,0.09
2473,YGR141W,chrVII,770569,771972,121,56,47,1404,0.0861823361823,0.112,0.094
2474,YGR142W,chrVII,772454,773686,120,46,53,1233,0.0973236009732,0.092,0.106
2475,YGR143W,chrVII,775193,777508,208,45,56,2316,0.0898100172712,0.09,0.112
2476,YGR144W,chrVII,780399,781379,83,67,64,981,0.0846075433231,0.134,0.128
